Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,Decade_group,Calculated_Sales,Top_Region,Sales_Category,Game_Age,NA_Percentage,EU_Percentage,Global_Sales_Scaler,NA_Percentage_Scaler,EU_Percentage_Scaler,Global_Sales_Standard_Scaler,NA_Percentage_Standard_Scaler,EU_Percentage_Standard_Scaler
94,Call of Duty: Advanced Warfare,PS4,2014,Shooter,Activision,2.8,3.3,0.14,1.37,7.6,2010,10s,7.609999999999999,EU_Sales,Medium,12,36.84210526315789,43.42105263157895,0.09174422821225676,0.3684210526315789,0.43421052631578955,4.534275464047484,-0.25596923507628183,0.8249263930228874
95,The Legend of Zelda: Ocarina of Time,N64,1998,Action,Nintendo,4.1,1.89,1.45,0.16,7.6,1990,90s,7.6,NA_Sales,Medium,28,53.94736842105263,24.86842105263158,0.09174422821225676,0.5394736842105263,0.24868421052631579,4.534275464047484,0.24603422919289714,0.07950889460700025
96,Crash Bandicoot 2: Cortex Strikes Back,PS,1997,Platform,Sony Computer Entertainment,3.78,2.17,1.31,0.31,7.58,1990,90s,7.569999999999999,NA_Sales,Medium,29,49.86807387862797,28.62796833773087,0.09150247794028771,0.49868073878627966,0.2862796833773087,4.5214333548249055,0.12631552196409968,0.2305619848659055
97,Super Mario Bros. 2,NES,1988,Platform,Nintendo,5.39,1.18,0.7,0.19,7.46,1980,80s,7.46,NA_Sales,Medium,38,72.25201072386058,15.81769436997319,0.09005197630847336,0.7225201072386058,0.1581769436997319,4.444380699489428,0.7832369464733194,-0.28413601549237444
98,Super Smash Bros. for Wii U and 3DS,3DS,2014,Fighting,Nintendo,3.24,1.35,2.42,0.43,7.45,2010,10s,7.4399999999999995,NA_Sales,Medium,12,43.48993288590604,18.120805369127517,0.08993110117248884,0.43489932885906046,0.18120805369127518,4.437959644878138,-0.06086948912799154,-0.19160039690596048
99,Call of Duty: World at War,X360,2008,Shooter,Activision,4.79,1.9,0.0,0.69,7.37,2000,00s,7.379999999999999,NA_Sales,Medium,18,64.9932157394844,25.780189959294436,0.08896410008461263,0.649932157394844,0.25780189959294436,4.38659120798782,0.5702065946488423,0.11614243064451028
100,Battlefield 3,X360,2011,Shooter,Electronic Arts,4.46,2.13,0.06,0.69,7.34,2010,10s,7.34,NA_Sales,Medium,15,60.76294277929155,29.01907356948229,0.08860147467665903,0.6076294277929155,0.2901907356948229,4.36732804415395,0.44605698869315047,0.2462760188685174
101,The Legend of Zelda: Twilight Princess,Wii,2006,Action,Nintendo,3.83,2.19,0.6,0.7,7.31,2000,00s,7.319999999999999,NA_Sales,Medium,20,52.39398084815322,29.958960328317374,0.08823884926870544,0.5239398084815322,0.29958960328317374,4.348064880320081,0.20044557406669491,0.28403928892450664
102,Call of Duty: Black Ops 3,XOne,2015,Shooter,Activision,4.52,2.09,0.01,0.67,7.3,2010,10s,7.289999999999999,NA_Sales,Medium,11,61.917808219178085,28.63013698630137,0.08811797413272092,0.6191780821917808,0.2863013698630137,4.341643825708791,0.4799498581705905,0.23064911798152235
103,Just Dance,Wii,2009,Misc,Ubisoft,3.51,3.03,0.0,0.73,7.27,2000,00s,7.27,NA_Sales,Medium,17,48.28060522696011,41.67812929848693,0.08775534872476734,0.48280605226960116,0.4167812929848693,4.322380661874921,0.07972665892236513,0.754898292407856
104,Battlefield 3,PS3,2011,Shooter,Electronic Arts,2.85,2.93,0.35,1.1,7.23,2010,10s,7.23,EU_Sales,Medium,15,39.41908713692946,40.52558782849239,0.08727184818082923,0.39419087136929465,0.40525587828492393,4.296696443429763,-0.18034024205519883,0.7085908682708516
105,Need for Speed Underground,PS2,2003,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2,2000,00s,7.199999999999999,NA_Sales,Medium,23,45.416666666666664,39.30555555555556,0.08690922277287565,0.45416666666666666,0.3930555555555556,4.277433279595893,-0.004323908756731841,0.659571762759631
106,Tekken 3,PS,1998,Fighting,Sony Computer Entertainment,3.27,2.22,1.4,0.29,7.16,1990,90s,7.180000000000001,NA_Sales,Medium,28,45.67039106145251,31.005586592178773,0.08642572222893753,0.45670391061452514,0.31005586592178774,4.251749061150734,0.0031223680983138145,0.32609119558066174
107,Crash Bandicoot 3: Warped,PS,1998,Platform,Sony Computer Entertainment,3.68,1.75,1.42,0.28,7.13,1990,90s,7.13,NA_Sales,Medium,28,51.61290322580645,24.544179523141654,0.08606309682098394,0.5161290322580645,0.24544179523141654,4.232485897316865,0.17752259014871635,0.06648134599394069
108,Super Smash Bros. Melee,GC,2001,Fighting,Nintendo,4.41,1.04,1.39,0.22,7.07,2000,00s,7.06,NA_Sales,Medium,25,62.37623762376238,14.71004243281471,0.08533784600507678,0.6237623762376238,0.1471004243281471,4.193959569649126,0.49340379612523444,-0.3286398441055135
109,Mario Kart 8,WiiU,2014,Racing,Nintendo,3.13,2.07,1.27,0.49,6.96,2010,10s,6.959999999999999,NA_Sales,Medium,12,44.97126436781609,29.741379310344822,0.08400821950924697,0.4497126436781609,0.29741379310344823,4.123327968924938,-0.017395528582308587,0.27529720306839955
110,Fallout 4,PS4,2015,Role-Playing,Bethesda Softworks,2.47,3.15,0.24,1.1,6.96,2010,10s,6.960000000000001,EU_Sales,Medium,11,35.48850574712644,45.258620689655174,0.08400821950924697,0.3548850574712644,0.45258620689655177,4.123327968924938,-0.29569453132039436,0.8987571797331916
111,Mario Kart: Double Dash!!,GC,2003,Racing,Nintendo,4.12,1.77,0.87,0.19,6.95,2000,00s,6.950000000000001,NA_Sales,Medium,23,59.280575539568346,25.467625899280577,0.08388734437326245,0.5928057553956835,0.25467625899280577,4.116906914313648,0.40255263083609333,0.10358406561048296
112,Just Dance 4,Wii,2012,Misc,Ubisoft,4.14,2.21,0.0,0.56,6.91,2010,10s,6.91,NA_Sales,Medium,14,59.91316931982633,31.982633863965265,0.08340384382932434,0.5991316931982633,0.31982633863965265,4.091222695868489,0.42111792657187247,0.36534752048907004
113,FIFA 14,PS3,2013,Sports,Electronic Arts,0.78,4.32,0.07,1.73,6.9,2010,10s,6.9,EU_Sales,Medium,13,11.304347826086957,62.60869565217392,0.0832829686933398,0.11304347826086958,0.6260869565217392,4.0848016412572,-1.0054486546407013,1.5958577188591148
114,Need for Speed Underground 2,PS2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,2000,00s,6.9,EU_Sales,Medium,22,39.27536231884058,43.768115942028984,0.0832829686933398,0.3927536231884058,0.43768115942028984,4.0848016412572,-0.18455826290153565,0.8388708872886587
115,Medal of Honor: Frontline,PS2,2002,Shooter,Electronic Arts,2.93,2.75,0.17,0.99,6.83,2000,00s,6.84,NA_Sales,Medium,24,42.89897510980967,40.26354319180088,0.08243684274144811,0.42898975109809667,0.40263543191800877,4.0398542589781705,-0.07821285579231954,0.6980622994947895
116,Uncharted 3: Drake's Deception,PS3,2011,Action,Sony Computer Entertainment,2.77,2.8,0.19,1.06,6.83,2010,10s,6.82,EU_Sales,Medium,15,40.55636896046852,40.99560761346998,0.08243684274144811,0.4055636896046852,0.4099560761346998,4.0398542589781705,-0.14696341470112953,0.7274755731620725
117,Crash Bandicoot,PS,1996,Platform,Sony Computer Entertainment,3.23,2.35,0.94,0.3,6.82,1990,90s,6.819999999999999,NA_Sales,Medium,30,47.360703812316714,34.4574780058651,0.08231596760546359,0.4736070381231672,0.344574780058651,4.033433204366881,0.052729488947580574,0.4647831246174659
118,Zumba Fitness,Wii,2010,Sports,505 Games,3.5,2.64,0.0,0.67,6.81,2010,10s,6.8100000000000005,NA_Sales,Medium,16,51.395007342143906,38.76651982378855,0.08219509246947905,0.5139500734214391,0.3876651982378855,4.027012149755591,0.17112780467018338,0.6379140984535877
119,Gears of War 2,X360,2008,Shooter,Microsoft Game Studios,4.15,1.92,0.06,0.64,6.76,2000,00s,6.77,NA_Sales,Medium,18,61.39053254437871,28.402366863905325,0.08159071678955641,0.6139053254437871,0.28402366863905326,3.994906876699142,0.46447542711794754,0.22149764886902176
120,Uncharted 2: Among Thieves,PS3,2009,Action,Sony Computer Entertainment,3.27,2.25,0.21,1.0,6.73,2000,00s,6.7299999999999995,NA_Sales,Medium,17,48.588410104011885,33.43239227340267,0.08122809138160283,0.48588410104011887,0.3343239227340267,3.9756437128652733,0.08876008408353384,0.4235966848877489
121,Call of Duty 4: Modern Warfare,PS3,2007,Shooter,Activision,3.1,2.3,0.28,1.04,6.72,2000,00s,6.720000000000001,NA_Sales,Medium,19,46.13095238095239,34.226190476190474,0.0811072162456183,0.4613095238095239,0.34226190476190477,3.9692226582539827,0.016638873267695645,0.45549033124466554
122,FIFA 12,PS3,2011,Sports,Electronic Arts,0.84,4.32,0.11,1.42,6.69,2010,10s,6.69,EU_Sales,Medium,15,12.556053811659194,64.57399103139014,0.08074459083766472,0.12556053811659193,0.6457399103139013,3.949959494420114,-0.9687137190127908,1.67482040180734
123,Big Brain Academy,DS,2005,Misc,Nintendo,1.67,2.78,1.6,0.62,6.67,2000,00s,6.669999999999999,EU_Sales,Medium,21,25.037481259370313,41.6791604197901,0.08050284056569566,0.25037481259370314,0.416791604197901,3.937117385197534,-0.6024100988966907,0.7549397213479555
124,Red Dead Redemption,PS3,2010,Action,Take-Two Interactive,2.79,2.61,0.17,1.03,6.6,2010,10s,6.6000000000000005,NA_Sales,Medium,16,42.27272727272727,39.54545454545455,0.07965671461380396,0.42272727272727273,0.3954545454545455,3.892170002918505,-0.09659191145515775,0.6692105519611545
125,FIFA 15,PS4,2014,Sports,Electronic Arts,0.79,4.29,0.05,1.47,6.59,2010,10s,6.6,EU_Sales,Medium,12,11.987860394537178,65.09863429438543,0.07953583947781943,0.11987860394537178,0.6509863429438544,3.885748948307216,-0.9853889996639714,1.695899797848734
126,Donkey Kong Country Returns,Wii,2010,Platform,Nintendo,3.25,1.84,1.03,0.47,6.59,2010,10s,6.59,NA_Sales,Medium,16,49.317147192716234,27.921092564491655,0.07953583947781943,0.4931714719271624,0.27921092564491656,3.885748948307216,0.11014698352460882,0.20216075411130507
127,The Elder Scrolls V: Skyrim,PS3,2011,Role-Playing,Bethesda Softworks,2.55,2.71,0.25,1.05,6.56,2010,10s,6.56,EU_Sales,Medium,15,38.8719512195122,41.3109756097561,0.07917321406986584,0.38871951219512196,0.413109756097561,3.8664857844733462,-0.19639752941957322,0.7401465962388627
128,The Legend of Zelda,NES,1986,Action,Nintendo,3.74,0.93,1.69,0.14,6.51,1980,80s,6.499999999999999,NA_Sales,Medium,40,57.45007680491552,14.285714285714288,0.0785688383899432,0.5745007680491552,0.14285714285714288,3.834380511416897,0.34883134647736935,-0.3456887260699443
129,Assassin's Creed III,PS3,2012,Action,Ubisoft,2.64,2.56,0.16,1.14,6.5,2010,10s,6.5,NA_Sales,Medium,14,40.61538461538462,39.38461538461539,0.07844796325395868,0.4061538461538462,0.3938461538461539,3.8279594568056075,-0.14523142946708043,0.6627482706179469
130,Halo: Combat Evolved,XB,2001,Shooter,Microsoft Game Studios,4.98,1.3,0.08,0.07,6.43,2000,00s,6.430000000000001,NA_Sales,Medium,25,77.44945567651634,20.21772939346812,0.07760183730206699,0.7744945567651634,0.2021772939346812,3.783012074526579,0.9357710143503946,-0.10734906824992992
131,Pokémon Emerald Version,GBA,2004,Role-Playing,Nintendo,2.57,1.58,2.06,0.21,6.41,2000,00s,6.420000000000001,NA_Sales,Medium,22,40.09360374414976,24.648985959438377,0.07736008703009793,0.40093603744149764,0.24648985959438377,3.7701699653039995,-0.1605445996025774,0.07069231473062597
132,Kingdom Hearts,PS2,2002,Role-Playing,Sony Computer Entertainment,3.64,1.2,1.49,0.07,6.4,2000,00s,6.4,NA_Sales,Medium,24,56.875,18.749999999999996,0.07723921189411341,0.56875,0.18749999999999997,3.76374891069271,0.33195405288512203,-0.16632028040249452
133,Pokémon Crystal Version,GB,2000,Role-Playing,Nintendo,2.55,1.56,1.29,0.99,6.39,2000,00s,6.39,NA_Sales,Medium,26,39.906103286384976,24.413145539906107,0.07711833675812887,0.39906103286384975,0.2441314553990611,3.7573278560814196,-0.16604734331842227,0.061216592927763956
134,Halo 3: ODST,X360,2009,Shooter,Microsoft Game Studios,4.34,1.35,0.06,0.61,6.36,2000,00s,6.359999999999999,NA_Sales,Medium,17,68.23899371069182,21.22641509433962,0.0767557113501753,0.6823899371069182,0.21226415094339623,3.738064692247551,0.6654633452029945,-0.06682155771149385
135,Red Dead Redemption,X360,2010,Action,Take-Two Interactive,3.7,1.97,0.09,0.57,6.34,2010,10s,6.33,NA_Sales,Medium,16,58.359621451104104,31.07255520504732,0.07651396107820624,0.583596214511041,0.3107255520504732,3.725222583024971,0.3755245671007199,0.3287818961243787
136,Super Mario Sunshine,GC,2002,Platform,Nintendo,4.01,1.26,0.87,0.17,6.31,2000,00s,6.31,NA_Sales,Medium,24,63.54992076069731,19.968304278922346,0.07615133567025265,0.6354992076069731,0.19968304278922347,3.7059594191911014,0.5278489253966726,-0.11737060315378611
137,Street Fighter II: The World Warrior,SNES,1992,Fighting,Capcom,2.47,0.83,2.87,0.12,6.3,1990,90s,6.29,JP_Sales,Medium,34,39.20634920634921,13.174603174603176,0.07603046053426812,0.3920634920634921,0.13174603174603175,3.6995383645798117,-0.18658365246911304,-0.390331539213843
138,World of Warcraft,PC,2004,Role-Playing,Activision,0.07,6.21,0.0,0.0,6.28,2000,00s,6.28,EU_Sales,Medium,22,1.1146496815286626,98.88535031847134,0.07578871026229907,0.011146496815286627,0.9888535031847134,3.686696255357232,-1.304494844179422,3.0534004430370443
139,Driver,PS,1999,Action,GT Interactive,3.11,2.8,0.02,0.33,6.27,1990,90s,6.26,NA_Sales,Medium,27,49.601275917065394,44.65709728867623,0.07566783512631453,0.49601275917065396,0.44657097288676234,3.680275200745942,0.11848556344618281,0.8745888526207648
140,Kinect Sports,X360,2010,Sports,Microsoft Game Studios,3.92,1.78,0.03,0.51,6.24,2010,10s,6.24,NA_Sales,Medium,16,62.82051282051282,28.525641025641026,0.07530520971836095,0.6282051282051282,0.28525641025641024,3.6610120369120733,0.506442337876909,0.22645062370007563
141,Gears of War 3,X360,2011,Shooter,Microsoft Game Studios,4.05,1.62,0.07,0.49,6.24,2010,10s,6.23,NA_Sales,Medium,15,64.90384615384615,25.961538461538463,0.07530520971836095,0.6490384615384615,0.25961538461538464,3.6610120369120733,0.567583785448155,0.1234287472141557
142,Gears of War,X360,2006,Shooter,Microsoft Game Studios,3.54,1.9,0.07,0.6,6.11,2000,00s,6.109999999999999,NA_Sales,Medium,20,57.93780687397708,31.096563011456624,0.0737338329505621,0.5793780687397708,0.31096563011456624,3.577538326965306,0.3631451972516643,0.3297464945383516
143,Metal Gear Solid 2: Sons of Liberty,PS2,2001,Action,Konami Digital Entertainment,2.45,2.01,0.87,0.72,6.05,2000,00s,6.05,NA_Sales,Medium,25,40.49586776859505,33.22314049586777,0.07300858213465491,0.4049586776859505,0.3322314049586777,3.539011999297567,-0.14873899731757578,0.4151892556836815
144,Sonic the Hedgehog 2,GEN,1992,Platform,Sega,4.47,1.2,0.16,0.19,6.03,1990,90s,6.0200000000000005,NA_Sales,Medium,34,74.12935323383084,19.90049751243781,0.07276683186268587,0.7412935323383084,0.1990049751243781,3.526169890074988,0.8383329970236962,-0.12009497947924117
145,Metal Gear Solid 4: Guns of the Patriots,PS3,2008,Action,Konami Digital Entertainment,2.63,1.74,0.83,0.83,6.03,2000,00s,6.03,NA_Sales,Medium,18,43.615257048092865,28.855721393034823,0.07276683186268587,0.43615257048092865,0.2885572139303482,3.526169890074988,-0.057191488795948715,0.23971276824770327
146,Metal Gear Solid,PS,1998,Action,Konami Digital Entertainment,3.18,1.83,0.78,0.24,6.03,1990,90s,6.03,NA_Sales,Medium,28,52.736318407960205,30.34825870646766,0.07276683186268587,0.527363184079602,0.3034825870646766,3.526169890074988,0.21049246076970635,0.2996807262021941
147,The Last of Us,PS3,2013,Action,Sony Computer Entertainment Europe,2.41,2.28,0.28,1.01,5.99,2010,10s,5.9799999999999995,NA_Sales,Medium,13,40.23372287145242,38.06343906510851,0.07228333131874776,0.4023372287145242,0.3806343906510851,3.5004856716298285,-0.15643239819023927,0.6096653458122466
148,Final Fantasy XII,PS2,2006,Role-Playing,Square Enix,1.88,0.0,2.33,1.74,5.95,2000,00s,5.95,JP_Sales,Medium,20,31.596638655462183,0.0,0.07179983077480964,0.31596638655462184,0.0,3.474801453184669,-0.40991263743523354,-0.9196677522057843
149,LittleBigPlanet,PS3,2008,Platform,Sony Computer Entertainment,2.8,2.05,0.17,0.9,5.92,2000,00s,5.92,NA_Sales,Medium,18,47.2972972972973,34.62837837837838,0.07143720536685606,0.47297297297297297,0.34628378378378377,3.4555382893507995,0.050868641212987745,0.47164965067416564
150,Dragon Quest IX: Sentinels of the Starry Skies,DS,2009,Role-Playing,Nintendo,0.66,0.69,4.35,0.15,5.84,2000,00s,5.85,JP_Sales,Medium,17,11.301369863013699,11.815068493150685,0.07047020427897983,0.113013698630137,0.11815068493150685,3.4041698524604813,-1.0055360515877954,-0.444955646685903
151,LEGO Star Wars: The Complete Saga,Wii,2007,Action,LucasArts,3.66,1.63,0.0,0.53,5.83,2000,00s,5.82,NA_Sales,Medium,19,62.778730703259015,27.958833619210978,0.07034932914299531,0.6277873070325901,0.27958833619210977,3.3977487978491916,0.5052161206937943,0.2036771342796246
152,Resident Evil 2,PS,1998,Action,Virgin Interactive,1.88,1.47,2.02,0.45,5.82,1990,90s,5.819999999999999,JP_Sales,Medium,28,32.302405498281786,25.257731958762886,0.07022845400701078,0.3230240549828179,0.25257731958762886,3.391327743237902,-0.3891998663546998,0.09515083524057187
153,Tekken 2,PS,1996,Fighting,Sony Computer Entertainment,2.26,1.89,1.36,0.23,5.74,1990,90s,5.74,NA_Sales,Medium,30,39.37282229965156,32.92682926829268,0.06926145291913456,0.3937282229965156,0.3292682926829268,3.3399593063475836,-0.181698017634152,0.40328390559511496
154,Cooking Mama,DS,2006,Simulation,505 Games,3.13,1.94,0.07,0.58,5.72,2000,00s,5.720000000000001,NA_Sales,Medium,20,54.72027972027972,33.91608391608392,0.06901970264716549,0.5472027972027972,0.3391608391608392,3.3271171971250038,0.26871754871877723,0.44303070494888486
155,Destiny,PS4,2014,Shooter,Activision,2.49,2.05,0.16,0.96,5.65,2010,10s,5.66,NA_Sales,Medium,12,44.07079646017699,36.28318584070796,0.06817357669527381,0.4407079646017699,0.3628318584070796,3.2821698148459757,-0.04382236603727126,0.5381373849710833
156,Tetris,NES,1988,Puzzle,Nintendo,2.97,0.69,1.81,0.11,5.58,1980,80s,5.580000000000001,NA_Sales,Medium,38,53.22580645161291,12.36559139784946,0.0673274507433821,0.5322580645161291,0.12365591397849461,3.2372224325669468,0.22485790439742334,-0.42283644463658965
157,Assassin's Creed II,PS3,2009,Action,Ubisoft,2.54,1.95,0.21,0.87,5.57,2000,00s,5.57,NA_Sales,Medium,17,45.601436265709154,35.00897666068222,0.06720657560739758,0.45601436265709155,0.35008976660682223,3.2308013779556575,0.001098690004524102,0.48694153087396697
158,Super Smash Bros.,N64,1999,Fighting,Nintendo,2.95,0.6,1.97,0.04,5.55,1990,90s,5.5600000000000005,NA_Sales,Medium,27,53.153153153153156,10.81081081081081,0.06696482533542852,0.5315315315315315,0.10810810810810811,3.2179592687330776,0.22272568303486884,-0.4853052459408244
159,Assassin's Creed,X360,2007,Adventure,Ubisoft,3.28,1.65,0.07,0.55,5.55,2000,00s,5.55,NA_Sales,Medium,19,59.09909909909909,29.72972972972973,0.06696482533542852,0.590990990990991,0.2972972972972973,3.2179592687330776,0.397226679346317,0.27482914002285563
160,Batman: Arkham City,PS3,2011,Action,Warner Bros. Interactive Entertainment,2.7,1.91,0.11,0.8,5.53,2010,10s,5.5200000000000005,NA_Sales,Medium,15,48.824593128390596,34.538878842676304,0.06672307506345947,0.488245931283906,0.34538878842676307,3.205117159510498,0.09569155864462311,0.46805369073023356
161,Forza Motorsport 3,X360,2009,Racing,Microsoft Game Studios,2.99,1.92,0.1,0.51,5.51,2000,00s,5.52,NA_Sales,Medium,17,54.26497277676952,34.84573502722323,0.06648132479149041,0.5426497277676952,0.3484573502722323,3.1922750502879182,0.2553552484233596,0.4803827217081338
162,Monster Hunter Freedom Unite,PSP,2008,Role-Playing,Capcom,0.47,0.57,4.13,0.34,5.5,2000,00s,5.51,JP_Sales,Medium,18,8.545454545454545,10.363636363636362,0.06636044965550589,0.08545454545454545,0.10363636363636362,3.1858539956766285,-1.086416364499477,-0.5032720586999659
163,Super Mario Advance,GBA,2001,Platform,Nintendo,3.14,1.24,0.91,0.2,5.49,2000,00s,5.49,NA_Sales,Medium,25,57.19489981785064,22.586520947176684,0.06623957451952135,0.5719489981785064,0.22586520947176683,3.179432941065339,0.3413424390968817,-0.012174501411778733
164,Mario Kart: Super Circuit,GBA,2001,Racing,Nintendo,2.62,1.64,0.99,0.23,5.47,2000,00s,5.48,NA_Sales,Medium,25,47.89762340036564,29.981718464351005,0.0659978242475523,0.4789762340036564,0.29981718464351004,3.166590831842759,0.0684869485520614,0.28495367741751415
165,Super Mario World,GBA,2001,Platform,Nintendo,3.21,1.11,0.95,0.2,5.46,2000,00s,5.470000000000001,NA_Sales,Medium,25,58.791208791208796,20.329670329670332,0.06587694911156777,0.5879120879120879,0.20329670329670332,3.160169777231469,0.3881907469698837,-0.10285144578170428
